system:index,AirTemp,Albedo,BuildingDensity,Humidity,LST,Latitude,Longitude,NDBI,NDVI,NDWI,WindSpeed,.geo
2135,34.7387632475959,0.17592982456140352,0.6172839506172839,28.021405919646362,47.619177079999986,28.533637527130423,77.01930667219747,0.067294486,0.1496977,-0.20445909,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.01930667219747,28.533637527130423]}"
2136,34.7387632475959,0.17592982456140352,0.6296296296296297,28.021405919646362,46.682639600000016,28.533637527130423,77.02020498748159,0.042784907,0.13935184,-0.18917613,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.02020498748159,28.533637527130423]}"
2137,34.39160748587716,0.13778181818181817,0.037037037037037035,28.679895798685223,44.95653950000002,28.533637527130423,77.17381690106603,0.054017138,0.38938537,-0.44362327,1.2440626987440144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.17381690106603,28.533637527130423]}"
2138,34.35183426539106,0.15907843137254904,0.18518518518518517,29.551186784535414,46.80568832000006,28.533637527130423,77.32114060766163,-0.049532387,0.42655367,-0.455681,1.1813635439237051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.32114060766163,28.533637527130423]}"
2139,34.8175379329258,0.18355000000000002,0.09876543209876543,27.784183144853873,52.392442010000025,28.53453584241454,76.7947278511676,0.1318288,0.11270696,-0.22863436,1.323587466710647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7947278511676,28.53453584241454]}"
2140,34.88817866643274,0.1690909090909091,0.0,27.675319319385316,47.92338086000001,28.53453584241454,76.87018633503364,0.040686168,0.28068116,-0.33721644,1.3348666379187226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.87018633503364,28.53453584241454]}"
2141,34.88817866643274,0.16658928571428572,0.0,27.675319319385316,51.03036104,28.53453584241454,76.87647454202248,0.086118005,0.308723,-0.36899313,1.3348666379187226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.87647454202248,28.53453584241454]}"
2142,34.7387632475959,0.17742105263157895,0.0,28.021405919646362,49.18121222000002,28.53453584241454,76.99864542066273,0.09060459,0.18558952,-0.27704608,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99864542066273,28.53453584241454]}"
2143,34.7387632475959,0.17592982456140352,0.48148148148148145,28.021405919646362,48.22758464000003,28.53453584241454,77.01840835691335,0.09191584,0.12844037,-0.18725869,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.01840835691335,28.53453584241454]}"
2144,34.39160748587716,0.13971428571428574,0.037037037037037035,28.679895798685223,45.39404606000005,28.53453584241454,77.17381690106603,0.0672247,0.3763026,-0.429545,1.2440626987440144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.17381690106603,28.53453584241454]}"
2145,34.35183426539106,0.15847916666666667,0.18518518518518517,29.551186784535414,49.44439976000001,28.53453584241454,77.32024229237751,0.05767823,0.110976875,-0.1891742,1.1813635439237051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.32024229237751,28.53453584241454]}"
2146,34.8175379329258,0.18355000000000002,0.08641975308641975,27.784183144853873,52.19761487000005,28.53543415769866,76.7947278511676,0.13295507,0.10516028,-0.22832935,1.323587466710647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7947278511676,28.53543415769866]}"
2147,34.88817866643274,0.1690909090909091,0.0,27.675319319385316,51.63535058000002,28.53543415769866,76.86928801974952,0.016510487,0.35422426,-0.41282052,1.3348666379187226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.86928801974952,28.53543415769866]}"
2148,34.88817866643274,0.16658928571428572,0.0,27.675319319385316,48.75395972000001,28.53543415769866,76.87647454202248,0.081652634,0.31815627,-0.3798176,1.3348666379187226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.87647454202248,28.53543415769866]}"
2149,34.7387632475959,0.17742105263157895,0.0,28.021405919646362,49.13335993999999,28.53543415769866,76.99774710537861,0.11667766,0.13463166,-0.22290668,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99774710537861,28.53543415769866]}"
2150,34.7387632475959,0.17375438596491227,0.3950617283950617,28.021405919646362,50.315994860000046,28.53543415769866,77.01661172634512,0.08928846,0.13134785,-0.2358707,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.01661172634512,28.53543415769866]}"
2151,34.7387632475959,0.17375438596491227,0.4074074074074074,28.021405919646362,49.63580888000001,28.53543415769866,77.01751004162924,0.0989467,0.09376211,-0.2028121,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.01751004162924,28.53543415769866]}"
2152,34.39160748587716,0.13971428571428574,0.037037037037037035,28.679895798685223,46.419452060000026,28.53543415769866,77.17471521635015,0.09171034,0.3269532,-0.42196533,1.2440626987440144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.17471521635015,28.53543415769866]}"
2153,34.35183426539106,0.15847916666666667,0.19753086419753085,29.551186784535414,46.78859822000004,28.53543415769866,77.3193439770934,0.06367041,0.27504554,-0.34892085,1.1813635439237051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.3193439770934,28.53543415769866]}"
2154,34.8175379329258,0.18355000000000002,0.07407407407407407,27.784183144853873,52.194196850000026,28.53633247298278,76.7947278511676,0.14167812,0.09452348,-0.21269704,1.323587466710647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7947278511676,28.53633247298278]}"
2155,34.88817866643274,0.1690909090909091,0.0,27.675319319385316,54.43129094000005,28.53633247298278,76.8683897044654,0.14672898,0.14077468,-0.25786453,1.3348666379187226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.8683897044654,28.53633247298278]}"
2156,34.88817866643274,0.17260714285714288,0.0,27.675319319385316,46.78176217999999,28.53633247298278,76.87647454202248,0.08340081,0.3052753,-0.39537752,1.3348666379187226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.87647454202248,28.53633247298278]}"
2157,34.7387632475959,0.17742105263157895,0.0,28.021405919646362,48.96245894000003,28.53633247298278,76.99684879009449,0.021856902,0.31096646,-0.36247724,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99684879009449,28.53633247298278]}"
2158,34.7387632475959,0.17375438596491227,0.32098765432098764,28.021405919646362,49.68366116000004,28.53633247298278,77.015713411061,0.09194098,0.12337011,-0.21898128,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.015713411061,28.53633247298278]}"
2159,34.39160748587716,0.13971428571428574,0.037037037037037035,28.679895798685223,45.68115974,28.53633247298278,77.17471521635015,0.08253932,0.31707317,-0.4018593,1.2440626987440144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.17471521635015,28.53633247298278]}"
2160,34.35183426539106,0.15847916666666667,0.2345679012345679,29.551186784535414,45.37011991999998,28.53633247298278,77.31844566180928,0.01377971,0.35226986,-0.4090909,1.1813635439237051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.31844566180928,28.53633247298278]}"
2161,34.8175379329258,0.18355000000000002,0.12345679012345678,27.784183144853873,52.42149518000002,28.5372307882669,76.79562616645171,0.13804501,0.1053694,-0.21526854,1.323587466710647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.79562616645171,28.5372307882669]}"
2162,34.88817866643274,0.1690909090909091,0.0,27.675319319385316,55.548983480000004,28.5372307882669,76.8683897044654,0.1192977,0.2055794,-0.31292358,1.3348666379187226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.8683897044654,28.5372307882669]}"
2163,34.88817866643274,0.17260714285714288,0.0,27.675319319385316,45.68115974,28.5372307882669,76.87647454202248,0.07908352,0.2701325,-0.2528909,1.3348666379187226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.87647454202248,28.5372307882669]}"
2164,34.7387632475959,0.1774561403508772,0.012345679012345678,28.021405919646362,46.67580356000002,28.5372307882669,76.99595047481037,0.029350828,0.3041058,-0.38404727,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99595047481037,28.5372307882669]}"
2165,34.7387632475959,0.171,0.2839506172839506,28.021405919646362,49.29742490000001,28.5372307882669,77.01391678049276,0.033424836,0.23779984,-0.31416026,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.01391678049276,28.5372307882669]}"
2166,34.7387632475959,0.171,0.30864197530864196,28.021405919646362,49.044491419999986,28.5372307882669,77.01481509577688,0.06544165,0.13308579,-0.24554242,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.01481509577688,28.5372307882669]}"
2167,34.39160748587716,0.13971428571428574,0.024691358024691357,28.679895798685223,45.28125140000003,28.5372307882669,77.17561353163427,0.027592154,0.4039838,-0.45657086,1.2440626987440144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.17561353163427,28.5372307882669]}"
2168,34.35183426539106,0.15666666666666665,0.2716049382716049,29.551186784535414,43.57224140000005,28.5372307882669,77.31754734652516,-0.14440805,0.6183166,-0.5780101,1.1813635439237051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.31754734652516,28.5372307882669]}"
2169,34.8175379329258,0.17801666666666668,0.09876543209876543,27.784183144853873,51.72421910000003,28.53812910355102,76.79562616645171,0.1395189,0.09824561,-0.22474933,1.323587466710647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.79562616645171,28.53812910355102]}"
2170,34.88817866643274,0.17118181818181818,0.0,27.675319319385316,51.869484950000015,28.53812910355102,76.86749138918128,0.18647805,0.13132346,-0.22693267,1.3348666379187226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.86749138918128,28.53812910355102]}"
2171,34.88817866643274,0.182280701754386,0.0,27.675319319385316,44.61473750000005,28.53812910355102,76.87647454202248,0.073555164,0.2721443,-0.30563554,1.3348666379187226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.87647454202248,28.53812910355102]}"
2172,34.7387632475959,0.1782982456140351,0.0,28.021405919646362,49.63922690000004,28.53812910355102,76.99684879009449,0.10258868,0.19723715,-0.27173913,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99684879009449,28.53812910355102]}"
2173,34.7387632475959,0.1782982456140351,0.0,28.021405919646362,50.62361666000004,28.53812910355102,76.99774710537861,0.09241324,0.19532289,-0.26065022,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99774710537861,28.53812910355102]}"
2174,34.7387632475959,0.16736842105263158,0.2716049382716049,28.021405919646362,49.98102890000001,28.53812910355102,77.01212014992453,0.046181493,0.1727795,-0.24280028,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.01212014992453,28.53812910355102]}"
2175,34.7387632475959,0.16736842105263158,0.30864197530864196,28.021405919646362,50.24421644000006,28.53812910355102,77.01301846520865,0.07010726,0.12867925,-0.21511273,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.01301846520865,28.53812910355102]}"
2176,34.39160748587716,0.13747272727272727,0.06172839506172839,28.679895798685223,44.64891770000003,28.53812910355102,77.17561353163427,0.06800446,0.368,-0.42338252,1.2440626987440144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.17561353163427,28.53812910355102]}"
2177,34.35183426539106,0.15529166666666666,0.32098765432098764,29.551186784535414,44.21824718000005,28.53812910355102,77.31664903124104,-0.09106176,0.5216656,-0.5236482,1.1813635439237051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.31664903124104,28.53812910355102]}"
2178,34.8175379329258,0.17801666666666668,0.06172839506172839,27.784183144853873,51.45761354000001,28.53902741883514,76.79562616645171,0.15098684,0.11082419,-0.22235377,1.323587466710647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.79562616645171,28.53902741883514]}"
2179,34.88817866643274,0.17118181818181818,0.0,27.675319319385316,51.65927671999998,28.53902741883514,76.86659307389716,0.17317154,0.1272077,-0.23487632,1.3348666379187226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.86659307389716,28.53902741883514]}"
2180,34.88817866643274,0.182280701754386,0.0,27.675319319385316,46.026379760000054,28.53902741883514,76.87647454202248,0.12491436,0.18235113,-0.27393618,1.3348666379187226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.87647454202248,28.53902741883514]}"
2181,34.7387632475959,0.1782982456140351,0.0,28.021405919646362,48.630911000000026,28.53902741883514,76.99864542066273,0.084431775,0.20009339,-0.28532133,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99864542066273,28.53902741883514]}"
2182,34.7387632475959,0.1782982456140351,0.0,28.021405919646362,48.22074859999998,28.53902741883514,76.99954373594684,0.1346045,0.14285715,-0.23657945,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99954373594684,28.53902741883514]}"
2183,34.7387632475959,0.16964912280701755,0.25925925925925924,28.021405919646362,47.58841490000003,28.53902741883514,77.01122183464041,-0.039941102,0.41038442,-0.44279876,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.01122183464041,28.53902741883514]}"
2184,34.39160748587716,0.13747272727272727,0.06172839506172839,28.679895798685223,43.54489724000001,28.53902741883514,77.17651184691839,0.060847566,0.36797494,-0.40313742,1.2440626987440144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.17651184691839,28.53902741883514]}"
